Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Actor,CountryOfOrigin,Director,Editor,Genre,Producer,Writer,activation_threshold,decay_factor,fromDecade,inLanguage,ndcg
2022-03-26 11:56:52,1.5min,3706135fc0014f3b8d0db315899f28e3,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5184092024909132,0.30449151821494874,0.3349914400013195,0.3223292251732185,0.14002080155793273,0.3356775183652698,0.8988228593645885,0.384706582755768,0.047110258198922964,0.3129484449383354,0.38532757999233114,0.043171970248727855
2022-03-26 12:55:52,1.5min,84782a1fd6a84461a09b416d47207195,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7107733172756326,0.3568688777561743,0.24936241816002747,0.34056429587679576,0.18063872258626124,0.7535047711885906,0.6743927043027995,0.31129549124714584,0.020237211937218363,0.31707526105977657,0.590869689346438,0.04292365736116015
2022-03-26 11:19:50,1.5min,acb8f0e9048a444d85e8e7acc1e88524,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6890457562772287,0.733158392289283,0.11032923132442607,0.17495354173465652,0.28992527579826766,0.5316993974425824,0.856355708250732,0.5271239450248084,0.029443749543537213,0.28356069318213084,0.30166476884442,0.042755036148530455
2022-03-25 13:26:00,1.8min,f58997ddaf414224980a5b4866a4ccbe,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5813026765251875,0.7436154511181415,0.34743471961515193,0.751895709132099,0.6769580122916482,0.14735652467953977,0.2962474812112855,0.26131010647968284,0.09054389398629381,0.2450884155168121,0.3724535394203071,0.04274521044817478
2022-03-25 15:40:36,1.7min,4c49349a4bc34db1a004ac712b4ed4c9,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7413126067796002,0.3481809789502395,0.3394993565184538,0.5969122813962967,0.218812123760253,0.4152206343675297,0.5796970032431319,0.40565459355134104,0.18081732600350242,0.17570758632351913,0.39716533822624556,0.04233386795069068
2022-03-25 15:38:53,1.7min,4f1e3639742e42528a7232c060f08809,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.42243015003337736,0.4444702915213527,0.6141000083222294,0.4334055734547656,0.3334873273670652,0.49170795611254703,0.44941672979021907,0.29476286510683963,0.07768845055360014,0.23524892958176877,0.2976632107146819,0.04214925805364748
2022-03-26 12:46:19,1.6min,780e1329de194dbaa037bd11d7e43348,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6598946322607806,0.48495096513012614,0.16501901896096266,0.3184523502280744,0.26914202467155135,0.5735940429476211,0.4692177470521989,0.4280605444854651,0.12264407108455719,0.48506029690484515,0.5614528352070688,0.041825624305287815
2022-03-26 11:44:23,1.7min,2a021a43d32e4735b04bb3baf381af41,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7848184678902673,0.17367191813055047,0.1888679881426265,0.2547829037228852,0.21767904787314027,0.12958831064271656,0.41593498109195326,0.3859307539535864,0.1557133954179221,0.294811540744036,0.5683694151685503,0.04165795520816309
2022-03-26 11:03:09,1.7min,cb7f5cb6f0bd469da14f4fd73632779f,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.12286906642392448,0.37079730418711854,0.40126404676216865,0.11023389274712084,0.5680767295139745,0.6373973340961645,0.4070950267896407,0.37042609302487584,0.07838733718684139,0.3674810737974419,0.4836639229327865,0.04156103656326969
2022-03-26 12:43:03,1.6min,d11790b894ba4742a04d124657ccd6c0,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5009022618503101,0.695952831766706,0.07618226746591886,0.26265809804326984,0.3446022875487138,0.3535098070030599,0.6198341941536054,0.4932116927996379,0.134806043220789,0.24962363811563837,0.3484872326249915,0.04117886851653209
2022-03-26 12:41:23,1.7min,ecc3e3700f4346f19a50ea3c87efd479,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.1573489271137002,0.5079298091576405,0.42346095637301573,0.14385086168508393,0.4526959155716955,0.16761604434041225,0.5876700009520337,0.36682979947061856,0.09494452099160444,0.5262855846559243,0.6436596306505984,0.04111507631795673
2022-03-25 17:46:29,1.9min,0e1b1e621ec0430cb2960f0810b3d880,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.35717912587677103,0.6239709778533806,0.526821342101711,0.44423520955461493,0.4902058433031968,0.16942048651473166,0.6641688564905246,0.3890256687554001,0.14236031032359198,0.3305303915398774,0.59700794473829,0.04099182536747699
2022-03-25 17:09:24,1.6min,862c857a64244023ac7b411040ae6305,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2374820260190606,0.7477036635394064,0.14594745962528208,0.20466907425240874,0.5185303084427741,0.10492569782229474,0.4708599781962904,0.3257227991800985,0.07521584889039903,0.5541850146750371,0.5373894409716309,0.040958515128806196
2022-03-26 11:33:05,1.4min,70e438d031d84d8aa6aaa3976c67c45d,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.1862288080684536,0.7562457695285456,0.1226706129083289,0.415273057951953,0.6656114215884715,0.381448284455154,0.8207238192728712,0.5109893346561242,0.011395727562715426,0.5863396063738859,0.2580553688886537,0.04091403779892577
2022-03-25 17:20:09,1.7min,d1118f33ee4c49cea1a2534ea4d745f4,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2787423501957715,0.6935655278433512,0.103670933694735,0.21579676296011555,0.5916428470167646,0.49580110989479387,0.407097148271919,0.34772192158065135,0.08633410990717609,0.4015276313478442,0.7409269375006949,0.040620885692163614
2022-03-26 10:35:32,1.6min,8be0bb7c6f0f4c508f2d12dc07e9178e,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4549123499963187,0.18490846374753594,0.38992622960852574,0.7109449391029575,0.14831764947224574,0.7845117882838154,0.23505970102812204,0.251701228074224,0.14150419220126959,0.38746874270712395,0.436140548632057,0.040171857046980584
2022-03-26 11:46:06,1.7min,db187dd9cb044be69953a1ffb65cce61,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6511478048731756,0.10127024099226264,0.26459686492659606,0.28572804111782557,0.135005886147642,0.2075062204272696,0.5547395351009117,0.4092196865916138,0.12756580172574344,0.42460219988149833,0.6553481758888585,0.040087268264944576
2022-03-25 17:48:23,1.7min,da17d3679fff4627b91aadc3d3f8f5bb,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.19933368284289343,0.5423042512683749,0.22877791252870527,0.30172203481000415,0.5768090830084449,0.3937009068084959,0.5169798001691407,0.4092858236504533,0.08519278073023767,0.594629163755853,0.6980681639648423,0.039772626303980395
2022-03-26 12:10:27,1.7min,a5ff018c485a4c12a34ad4cf61f7a705,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.1583214002062734,0.24487843474831483,0.197050686289134,0.3576078106239411,0.5010046956042064,0.43110805582787265,0.5831747522463554,0.46515313805087183,0.1484608281317007,0.16105690202903036,0.47518959724332804,0.039504149992008825
2022-03-25 16:40:11,1.7min,22dbd19af73e44d883a45863c84e7c25,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.17919340453791005,0.6037953878673983,0.159334642649541,0.31364704547656846,0.6752967168662041,0.24177775409954352,0.534983813420649,0.4122274244611633,0.0660830573915417,0.7655543763132506,0.7899080823397793,0.039398959376155604
2022-03-25 11:10:14,1.7min,6eb8cebdede844f3854ba239e2523c6f,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4511591301723141,0.21609949146213292,0.569709807787828,0.5575874355433316,0.5993968816378089,0.4121978366421296,0.5841102531326855,0.43448178265232223,0.08104607927119377,0.6965559120153421,0.7296277360435401,0.03936889766589831
2022-03-25 18:01:14,1.6min,1166556653ee4eca96219ed7ba6485cf,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5444564842920823,0.7780104490040809,0.11325245936062298,0.5096868545753703,0.6863722040056015,0.3681881624322315,0.349361416329599,0.31047105952137427,0.06213470748196272,0.40133608370324153,0.5638533704197258,0.038684617212358774
2022-03-26 12:13:46,1.7min,d804306e590f41a0ba3c9a03ca7dfd03,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.30027349910490153,0.3140728202215511,0.23347899944500564,0.24837771597835467,0.3956901290408146,0.3581506188006135,0.4854721847131459,0.4176940022662965,0.13054348473347493,0.329775781986564,0.4113031261496584,0.038665680579620575
2022-03-25 15:02:18,1.9min,78ee3c4c9fff4e90b4f5c6f1d039c1d2,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5164618667177401,0.24118094965543246,0.7411695961126683,0.34137754902390827,0.4084611741456673,0.6345067761372282,0.6214706163574488,0.203983756862085,0.12111390613734727,0.1827662502942813,0.26669710615904224,0.03864724412745056
2022-03-26 11:16:45,1.6min,4df8c10ded55421a939bc30a6eb6bd24,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2167851031283901,0.7979743764681344,0.34935407975256844,0.15294835633501444,0.6405197526391543,0.37550472268522483,0.4630839908227933,0.5695640342266057,0.0853219452173555,0.14471174092766342,0.26100692129860864,0.038631939283033156
2022-03-26 11:58:24,2.2min,6cc02352f7f143ab927286ad478ef332,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4863375909338904,0.4232648703058906,0.1735291671308108,0.3497229177619544,0.5338371540114263,0.2281453405278488,0.3331491458306194,0.332796055530938,0.18850952519145336,0.43581021116986973,0.587483706469223,0.03859051084112104
2022-03-26 12:49:29,1.6min,8911fa7be73647438707f9854d061bb9,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5635600065092509,0.25493284390820964,0.05994414658576845,0.1870168547712503,0.12742434259845706,0.6009029507033091,0.6386382304383327,0.5219128084506829,0.17032719043747652,0.3884222673277553,0.4285024208734921,0.0379210207061732
2022-03-26 11:51:52,1.7min,06576cc6b4594acf80722c61aaaca78b,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.41881104633266814,0.38687104340603307,0.0924028138233014,0.22304525191495353,0.21256666907044547,0.23862777666724366,0.41986168975041344,0.44706716078457126,0.1516631794464195,0.6889303155807248,0.5235296122128184,0.037623671494954755
2022-03-25 17:53:19,2.0min,8e70cd89e4dc4ad98328838216d86bfe,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.15412047564521097,0.38794411781145305,0.158140180383128,0.4799873004869888,0.7978216706571795,0.47343434924561134,0.757682815249908,0.340440674981874,0.10818136838508838,0.6122454355449389,0.7729395477257032,0.03754468827819717
2022-03-26 11:34:31,1.7min,185bf2900560401eb632cb3ebaef8c91,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.12065398030988346,0.22937760660328427,0.2944671316741371,0.30157675147956925,0.10787055361088597,0.525218531505892,0.6848200663829442,0.41496866620243267,0.14198847971560252,0.4714239764285983,0.6952323578780244,0.03684054465217886
2022-03-25 17:21:52,2.0min,25dd997075f040b988f9ce1fcf41e9d4,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4123465137568764,0.5625435382349795,0.26741235097272376,0.2588770111012597,0.6568374334819097,0.2310157941524808,0.5165915511150104,0.4838912798333849,0.21206584770779216,0.3733887359684861,0.5181764847734296,0.036346444343711246
2022-03-25 15:04:10,2.9min,91c5a9c8b18b41a5b74850eeaff57a25,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.46857390050581776,0.40814931009538447,0.78225749734709,0.32817719604794426,0.20406340548426655,0.42377956697740826,0.7694134654120811,0.2099628421973328,0.31237099910307775,0.10843825450679388,0.11287400469672013,0.0350785139743546
2022-03-25 17:14:55,1.7min,5f1fc23d24584970af649001a423532c,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.370193917791814,0.7898047894440096,0.2856439512940011,0.2789606822819473,0.6930655655497892,0.13904706616630017,0.5833588050354072,0.4273190831894804,0.05171331262655853,0.6753471729017229,0.6090964845881107,0.03479154241482489
2022-03-25 17:06:04,1.6min,2ad9677ffff64638a9abbf3fa1d5a497,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.16278473636349045,0.7637485881878132,0.1284977195005701,0.1571242761317064,0.7900490688632171,0.20788494715090788,0.4309214085204137,0.47468272932351835,0.06100169745629824,0.5853218593264123,0.6361446645493302,0.03479154241482489
2022-03-26 12:27:49,1.7min,4d0698eeabe24781b56a7e59a9ee9cc0,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.370186231306582,0.3270073814281534,0.1484454734836306,0.12480185755802316,0.7002374261107307,0.5501482385569334,0.521082324340946,0.5820181802790407,0.12270955073942011,0.20646502679996276,0.4100668024566719,0.03465220783410789
2022-03-26 11:09:52,1.8min,a8cf57dae2814d709e6e260c2ea6adb8,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4819913849413152,0.43705334048249433,0.06915116893404971,0.37139435585549696,0.5203202674160967,0.3839626283826406,0.7706336331931107,0.5953135534566489,0.1090188072802889,0.5321981138403712,0.4825307516015234,0.03462552427780108
2022-03-25 14:58:34,1.8min,284dd71482ff4788bf634e8fa2e69750,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6484332870434392,0.18565896624722775,0.11540971348120099,0.19732210233593966,0.22666201151460436,0.49093240740223276,0.5604013029509979,0.3376453512635188,0.19422790604757767,0.10621640183255901,0.28738457267867124,0.03395350446074577
2022-03-25 17:07:40,1.7min,a722e8607cea4b77b8b9e0eee4aa2684,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.1383778779002388,0.7025044445698283,0.1645321986236444,0.3248472309055343,0.7062634936116033,0.3369517729245564,0.6138609063905607,0.3937288869500923,0.09907052815868658,0.5094063681036503,0.5843931661106988,0.033607239570651856
2022-03-25 15:12:40,1.6min,8974917dcb2e4da2ace38029613875e8,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5323983152595524,0.4050779945781252,0.6693311312109566,0.25507162048301757,0.40420524615883896,0.685730101180378,0.6583230920827802,0.4964915267902049,0.07175390267709562,0.4393777004776742,0.23059962221564304,0.03350333786078372
2022-03-25 11:46:05,2.4min,c5f1ba1c12014564b8e38bfc5f30432d,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6259517917949202,0.15642810405161997,0.7065844521899028,0.47659061120093016,0.42543457993079803,0.3867018692402435,0.7698932625013696,0.37695828540324433,0.27530484315495934,0.2668623197722665,0.45756295528697544,0.033473933283196824
2022-03-26 11:06:28,1.7min,56c202a2d01f40ac91b09f4a3615beaf,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4884318616450485,0.3474575484820779,0.23881536669505438,0.22293312490421893,0.3529903515717553,0.2888411270068801,0.5364519652674933,0.4619045500064675,0.11848767110268846,0.575662545772825,0.432164517245609,0.03344866120594582
2022-03-25 17:18:23,1.8min,94763d00b90e4aab989c3bf09bc18e1c,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3151359207429592,0.7368175329469664,0.17387174548808448,0.3115397530283075,0.5630626378253456,0.3252472523659646,0.6741722455958309,0.4991529112840603,0.14861615512233925,0.43444136621990903,0.4332915771744448,0.033397570164491894
2022-03-25 17:34:03,2.0min,b46ed716b93f438a860f9a45d1203d2a,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.14699820817024806,0.4667546605549834,0.18837723903948939,0.18169027949700975,0.7328682237512405,0.29446854294288805,0.565285753728763,0.3560049741769462,0.12204027157650374,0.6399214515421123,0.4093177071743242,0.032801633875185345
2022-03-25 17:30:36,1.6min,324821d6a38244e794bfb1eb61e17ec6,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.22696293039173274,0.6044115484922581,0.23672106442237792,0.37233569721693116,0.34770942860261833,0.11417956761984313,0.48229413084334316,0.3123344267190752,0.09718544089350839,0.5449495325298717,0.6226007432445846,0.03251134853406276
2022-03-26 12:39:35,1.8min,c924ba7347ef4e8188a616b5ba4b167b,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.42089265643878104,0.34443684879088615,0.22316719029515145,0.10023916897965986,0.4866838927422225,0.10525471082875208,0.7620153899446545,0.4644582030218704,0.16244118393802026,0.6577428226406334,0.6755318281507046,0.03181098983831805
2022-03-26 12:37:42,1.9min,5a4e170dfeb344d5a28c655e4faad67b,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6974880528444181,0.27313638380417143,0.309172058272023,0.3741970233728793,0.5475140927116995,0.29648229778262547,0.8449830521349151,0.3408834209448554,0.14794331198999489,0.23067680807264537,0.5724574951275119,0.031638782488350656
2022-03-25 11:35:52,10.2min,2e7f5c3a59c74481b84bc5743637cda0,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.5664396299830431,0.46282560141766615,0.40501696150374866,0.36887111891818813,0.6526424840890436,0.5465875949726897,0.414371200477346,0.2535889871561622,0.45180261421972145,0.4115548889488412,0.5769328262971065,0.031300479271985024
2022-03-25 16:33:05,2.2min,cc8f1784be53494b800b787d4581304c,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.32398381113323155,0.7223680196702926,0.13233146355874753,0.3787232714739791,0.6446680690547552,0.1626760534066244,0.6011791846449941,0.46211111617720435,0.19954245599565165,0.42314386323999265,0.7270288987433856,0.030579716858298724
2022-03-26 11:08:09,1.7min,cbf8451669f3467fb08d7bd719adda8f,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3830670161304921,0.575971437593593,0.24004906806135806,0.48819955035698903,0.5830101110279541,0.2811993452618735,0.6259720360586476,0.5729575374799686,0.1910333759930235,0.37263559021218995,0.5867406605647818,0.030509858528710743
2022-03-26 12:22:22,1.5min,1466f16c90b04ebb820e8b5152ffe9f8,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6693110797488562,0.2841481827349477,0.10530209516012268,0.19907131605617923,0.16762837476473375,0.7062198488503966,0.800592674747763,0.32507048314243553,0.018266512524390613,0.4103067996666711,0.6384682910780698,0.030359863595339875
2022-03-25 16:47:17,1.7min,986a06303d4a4b6eb462a6ec4207f5da,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.30662006308776374,0.523865080672987,0.18335038610553597,0.46160954448797364,0.5364001534944305,0.26590481698777013,0.4760335352831101,0.4173397288487476,0.11434138543190887,0.6285225062651189,0.5932791191063401,0.030100239308748535
2022-03-25 15:30:52,1.7min,462b5e53adc84f15b29de785eb08da08,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.22017863183135594,0.20742719045943386,0.7076345418852326,0.2566145283382264,0.500760282450598,0.3520579924521763,0.6890390630438494,0.2692245515769621,0.10958780264385076,0.577914776693893,0.18089121748713852,0.030095439945587617
2022-03-25 14:49:49,1.7min,32f73fa97fbb42c6b9744b49ab723734,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.15547362943541004,0.3607835120869014,0.39070035698301653,0.7261808263469447,0.14768682574285058,0.13476761343829716,0.7171183170313914,0.2532186555081315,0.15007313829802577,0.6183408148607493,0.11762116488884407,0.029993868750265457
2022-03-25 10:49:53,4.2min,ab5198cdca8b43129db707dfad2d685b,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6764130475885377,0.25440911687129186,0.6392539014063366,0.2788554932950281,0.6618854690127732,0.6180505585137027,0.7061007827455518,0.2679916997187193,0.33178138418269804,0.7908734740062819,0.7226662250441729,0.029970882127625838
2022-03-25 12:24:12,1.7min,fa8a3fb520e446999447f715b142bf7d,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3216733552517347,0.3190203849775973,0.6491794322153056,0.6727635331050708,0.37341722513019987,0.661653730672404,0.14127618011791543,0.49010577464654304,0.22539205207979252,0.41766374989320815,0.10239263996785769,0.02992541161786979
2022-03-25 15:21:43,2.3min,2315d62d5ef94d0788c9cdce0ec1145a,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.4938811020429063,0.41158285903766084,0.34726869539965355,0.41502020358900454,0.5383523839546802,0.45059591753162864,0.6186905232270953,0.24461841947251006,0.17101245220588887,0.24062794096039647,0.3443064593279007,0.029734072594959533
2022-03-25 17:36:02,1.6min,032b5e7880dc4f07b10a4f5b6e1b3ccc,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.12862821965448715,0.49850849199803104,0.11221776407094955,0.3391125492277006,0.5206944540725372,0.26032933396961333,0.31417719304026775,0.3697632609993027,0.07498972700031266,0.7745157965880085,0.47831262433398336,0.028278764266367364
2022-03-25 15:52:29,11.6min,a29202c4413d4c48b5fe186e317ccfe4,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7993428355885727,0.3713348764214426,0.5791745204812094,0.40855919729043066,0.3687463012294823,0.7751083401478608,0.7391013915732666,0.05242879394524194,0.4030312170691991,0.10500709716097247,0.49982573310066636,0.026978508041778794
2022-03-25 17:32:15,1.8min,78a161b722e44f26a60b37a4914e5068,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.43602483796944963,0.6473649754603998,0.32429522121310883,0.4153778473921118,0.6291665455925824,0.429487565159612,0.6230694176678258,0.4299759949866715,0.12945916518938785,0.6799240668972039,0.5716042434270068,0.026584389081725703
2022-03-25 17:11:02,1.8min,ead55f2a11894d5eb6f9fcd61c05b644,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.20908685048900494,0.6577277527209527,0.12068855655357595,0.10810376450389919,0.6261820074496695,0.2738099200934132,0.5031493715136054,0.46581769796971284,0.11585111443528008,0.6060592465972112,0.6615822725012461,0.02602795105116857
2022-03-26 10:37:05,1.6min,0766ec3eb0ea43bb8a8aca214af7eea6,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7139724277834341,0.25337247584917444,0.24419398488861682,0.5560453643957854,0.1671639210218288,0.3863011293274513,0.10237361193835473,0.3915776466729125,0.17722904474649342,0.49232206585850435,0.39349340425234036,0.025833928505974046
2022-03-25 16:35:14,1.7min,24754f275b4e47098a63bbeefc20d1de,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.2729923139571123,0.7132303776145665,0.6009850651798991,0.4338805506121535,0.49356647233334894,0.3813691837358182,0.6553345317432725,0.4356515236940597,0.1048040040621258,0.6609831127465354,0.5577757372662634,0.025656688853284575
2022-03-25 15:07:03,1.9min,b51878eaaca1495ea87c0285ca26c68b,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.6684666183604664,0.11679368980147559,0.7008795857063803,0.5052215600831049,0.25815726969984293,0.5237070260363802,0.4996084860400669,0.3157659423956224,0.2020087535629262,0.29675683940013065,0.2515430625657825,0.02531926978402364
2022-03-25 14:08:57,11.3min,0cba5efc62ce44c098654dd7e7fd212d,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.3941694200543848,0.6431540433334906,0.5924843707063582,0.440024362249527,0.7688864920597436,0.535997913761699,0.7045530199773926,0.06249014902973075,0.4239071303727279,0.7020048055659611,0.3041876144323208,0.025151894363563226
2022-03-25 13:53:48,4.3min,0d0296dd7c2743dca0715ab4f29f7cd2,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.7588369812762642,0.35846786961447574,0.623010516632196,0.5563330741087774,0.672701869676701,0.7475560883172772,0.7266701829989,0.2742785244105333,0.35316007625289436,0.6749903748889193,0.7525758477794989,0.02507340967233232
2022-03-25 13:50:22,3.4min,f0cde38009f64067a3b76c6850261767,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.14709488780948102,0.35739911702941596,0.45795601481518255,0.2865155263668364,0.36328226347297365,0.7933924653752537,0.34370271632072735,0.4468790275662246,0.4849796482422951,0.6934823333975796,0.6695834081881311,0.024680505789611305
2022-03-25 16:49:01,3.3min,14f147db0dcb4bffba6c959364c94a5f,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.16527479540675466,0.6807967825573503,0.22042076743312694,0.2960785942855247,0.5789978870131901,0.129235548235233,0.5519210137841496,0.4570555645822672,0.4741782077180412,0.5596815988481281,0.4855531238609249,0.02417151048880683
2022-03-25 17:44:45,1.7min,b057514099f74390ab0b995e3cc373be,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.32841317545386856,0.42365955778436704,0.17655611415132752,0.4027750461402904,0.42918376082685655,0.3188753120854257,0.544620433070977,0.4534083687406988,0.16130138743387573,0.5697544784390478,0.42217980099877367,0.023624947925845997
2022-03-25 16:52:17,3.2min,f179368712a5419dba26c923afb12d44,,LOCAL,C:/Users/Jana/Documents/skola/recommender_systems/CB-recommender/training.py,Jana,FINISHED,0.13825972785821128,0.614132813864649,0.3056584041224657,0.24068476390994636,0.6447669072389892,0.22404999557748315,0.32645072819426746,0.4776541293675296,0.45227099893762457,0.5250683068003631,0.5759311415430544,0.02347164614409015
